dataset,cohort,model,mode,condition,item_id,item_name,n,evaluated_n,mae,mean_bias,mean_confidence,evidence_rate,reasoning_rate,high_conf_error_rate,predicted_positive_rate,score9_n
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C03,3,自杀,24,24,0.5833333333333334,0.5833333333333334,0.9495833333333333,1.0,1.0,0.20833333333333334,0.5,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C03,4,入睡困难,24,24,0.3333333333333333,0.16666666666666666,0.9254166666666667,1.0,1.0,0.16666666666666666,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C03,5,睡眠不深,24,24,0.4166666666666667,-0.25,0.8970833333333333,1.0,1.0,0.125,0.625,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C03,6,早醒,24,24,0.4166666666666667,-0.16666666666666666,0.9104166666666665,1.0,1.0,0.25,0.3333333333333333,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C03,7,工作和兴趣,24,24,0.75,0.4166666666666667,0.88,1.0,1.0,0.25,0.875,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C03,8,迟滞,24,24,0.5416666666666666,0.2916666666666667,0.8541666666666666,0.7916666666666666,1.0,0.125,0.5833333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C03,9,激越,24,24,0.4583333333333333,-0.041666666666666664,0.8845833333333334,1.0,1.0,0.16666666666666666,0.5,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C03,10,精神性焦虑,24,24,0.375,-0.20833333333333334,0.8708333333333332,1.0,1.0,0.16666666666666666,0.7083333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C03,11,躯体性焦虑,24,24,0.4583333333333333,-0.4583333333333333,0.8729166666666667,1.0,1.0,0.16666666666666666,0.875,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C03,12,胃肠道症状,24,24,0.125,0.125,0.9125,1.0,1.0,0.041666666666666664,0.5416666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C03,13,全身症状,24,24,0.4166666666666667,0.08333333333333333,0.8791666666666668,1.0,1.0,0.16666666666666666,0.7916666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C03,14,性症状,24,17,0.17647058823529413,1.8636363636363635,0.8908333333333333,0.875,1.0,0.2916666666666667,0.375,7
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C03,15,疑病,24,24,0.4166666666666667,-0.25,0.8770833333333333,0.9583333333333334,1.0,0.20833333333333334,0.5,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C03,16,体重减轻,24,24,0.20833333333333334,0.041666666666666664,0.9083333333333333,1.0,1.0,0.0,0.20833333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C03,17,自知力,24,24,0.20833333333333334,-0.125,0.94375,1.0,1.0,0.16666666666666666,0.16666666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C04,1,抑郁情绪,24,24,0.5833333333333334,0.0,0.9145833333333333,1.0,1.0,0.4166666666666667,0.7916666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C04,2,有罪感,24,24,0.5833333333333334,-0.25,0.9166666666666666,1.0,1.0,0.3333333333333333,0.75,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C04,3,自杀,24,24,0.75,0.75,0.93375,1.0,1.0,0.16666666666666666,0.5833333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C04,4,入睡困难,24,24,0.375,0.20833333333333334,0.9270833333333334,1.0,1.0,0.25,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C04,5,睡眠不深,24,24,0.4583333333333333,-0.20833333333333334,0.8708333333333332,1.0,1.0,0.20833333333333334,0.6666666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C04,6,早醒,24,24,0.4583333333333333,-0.20833333333333334,0.9179166666666667,1.0,1.0,0.2916666666666667,0.3333333333333333,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C04,7,工作和兴趣,24,24,0.7083333333333334,0.4583333333333333,0.8624999999999999,1.0,1.0,0.16666666666666666,0.9166666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C04,8,迟滞,24,24,0.5833333333333334,0.25,0.8375,0.7083333333333334,1.0,0.08333333333333333,0.5833333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C04,9,激越,24,24,0.5,0.08333333333333333,0.8729166666666667,1.0,1.0,0.20833333333333334,0.5833333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C04,10,精神性焦虑,24,24,0.5,-0.08333333333333333,0.8666666666666667,1.0,1.0,0.125,0.75,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C04,11,躯体性焦虑,24,24,0.5,-0.5,0.8729166666666667,1.0,1.0,0.20833333333333334,0.8333333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C04,12,胃肠道症状,24,24,0.125,0.041666666666666664,0.9179166666666667,1.0,1.0,0.041666666666666664,0.5,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C04,13,全身症状,24,24,0.3333333333333333,0.16666666666666666,0.8729166666666667,1.0,1.0,0.16666666666666666,0.7916666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C04,14,性症状,24,16,0.1875,2.272727272727273,0.8729166666666667,0.875,1.0,0.25,0.375,8
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C04,15,疑病,24,24,0.4166666666666667,-0.08333333333333333,0.8783333333333333,0.9583333333333334,1.0,0.16666666666666666,0.5833333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C04,16,体重减轻,24,24,0.3333333333333333,0.16666666666666666,0.9199999999999999,1.0,1.0,0.08333333333333333,0.2916666666666667,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C04,17,自知力,24,24,0.20833333333333334,-0.125,0.9325,1.0,1.0,0.16666666666666666,0.16666666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C07,1,抑郁情绪,24,24,0.75,0.3333333333333333,0.91375,1.0,1.0,0.5416666666666666,0.7916666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C07,2,有罪感,24,24,0.5833333333333334,-0.3333333333333333,0.9266666666666666,0.9166666666666666,1.0,0.20833333333333334,0.5416666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C07,3,自杀,24,24,0.9166666666666666,0.9166666666666666,0.9470833333333334,1.0,1.0,0.25,0.5833333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C07,4,入睡困难,24,24,0.5416666666666666,0.375,0.9108333333333333,1.0,1.0,0.2916666666666667,0.5833333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C07,5,睡眠不深,24,24,0.4166666666666667,-0.16666666666666666,0.8554166666666667,0.875,1.0,0.16666666666666666,0.625,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C07,6,早醒,24,24,0.5416666666666666,-0.041666666666666664,0.9125,0.9166666666666666,1.0,0.2916666666666667,0.4166666666666667,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C07,7,工作和兴趣,24,24,1.0833333333333333,0.75,0.9075000000000001,1.0,1.0,0.5,0.875,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C07,8,迟滞,24,24,0.75,0.5,0.84,0.875,1.0,0.20833333333333334,0.625,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C07,9,激越,24,24,0.75,0.16666666666666666,0.8854166666666666,0.7916666666666666,1.0,0.375,0.5416666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C07,10,精神性焦虑,24,24,0.6666666666666666,0.0,0.8420833333333334,0.9583333333333334,1.0,0.125,0.7083333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C07,11,躯体性焦虑,24,24,0.75,-0.25,0.8937499999999999,1.0,1.0,0.4166666666666667,0.7916666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C07,12,胃肠道症状,24,24,0.2916666666666667,0.20833333333333334,0.8954166666666666,1.0,1.0,0.125,0.625,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C07,13,全身症状,24,24,0.375,0.2916666666666667,0.9108333333333333,1.0,1.0,0.2916666666666667,0.75,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C07,14,性症状,24,13,0.38461538461538464,3.590909090909091,0.9387500000000001,0.6666666666666666,1.0,0.5,0.375,11
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C07,15,疑病,24,24,0.4166666666666667,-0.3333333333333333,0.92625,0.875,1.0,0.2916666666666667,0.2916666666666667,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C07,16,体重减轻,24,24,0.20833333333333334,0.125,0.9199999999999999,0.9166666666666666,1.0,0.0,0.25,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C07,17,自知力,24,24,0.16666666666666666,-0.08333333333333333,0.965,1.0,1.0,0.125,0.20833333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C08,1,抑郁情绪,24,24,0.8333333333333334,0.3333333333333333,0.8979166666666667,1.0,1.0,0.4583333333333333,0.875,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C08,2,有罪感,24,24,0.625,-0.5416666666666666,0.9525,0.9583333333333334,1.0,0.375,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C08,3,自杀,24,24,0.8333333333333334,0.6666666666666666,0.9429166666666666,1.0,1.0,0.3333333333333333,0.5,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C08,4,入睡困难,24,24,0.5416666666666666,0.2916666666666667,0.9129166666666667,1.0,1.0,0.20833333333333334,0.5416666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C08,5,睡眠不深,24,24,0.375,-0.125,0.8562500000000001,1.0,1.0,0.16666666666666666,0.7083333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C08,6,早醒,24,24,0.7083333333333334,0.041666666666666664,0.9158333333333334,0.875,1.0,0.2916666666666667,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C08,7,工作和兴趣,24,24,1.125,0.7916666666666666,0.88125,1.0,1.0,0.4166666666666667,1.0,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C08,8,迟滞,24,24,0.75,0.4166666666666667,0.8333333333333334,0.875,1.0,0.25,0.625,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C08,9,激越,24,24,0.9583333333333334,0.2916666666666667,0.87,0.75,1.0,0.3333333333333333,0.5416666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C08,10,精神性焦虑,24,24,0.7916666666666666,0.125,0.8629166666666667,1.0,1.0,0.16666666666666666,0.75,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C08,11,躯体性焦虑,24,24,0.75,-0.25,0.8991666666666666,1.0,1.0,0.3333333333333333,0.75,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C08,12,胃肠道症状,24,24,0.25,0.25,0.9179166666666667,1.0,1.0,0.125,0.625,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C08,13,全身症状,24,24,0.4166666666666667,0.4166666666666667,0.8941666666666667,1.0,1.0,0.25,0.8333333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C08,14,性症状,24,14,0.35714285714285715,3.272727272727273,0.9279166666666666,0.6666666666666666,1.0,0.4583333333333333,0.4166666666666667,10
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C08,15,疑病,24,24,0.5,0.08333333333333333,0.9008333333333334,0.9166666666666666,1.0,0.20833333333333334,0.5833333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C08,16,体重减轻,24,24,0.4583333333333333,0.375,0.9233333333333333,0.9583333333333334,1.0,0.08333333333333333,0.375,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C08,17,自知力,24,24,0.08333333333333333,0.0,0.955,1.0,1.0,0.041666666666666664,0.2916666666666667,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C11,1,抑郁情绪,24,24,0.625,-0.041666666666666664,0.9270833333333334,1.0,1.0,0.5833333333333334,0.7916666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C11,2,有罪感,24,24,0.625,-0.2916666666666667,0.9179166666666667,1.0,1.0,0.3333333333333333,0.75,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C11,3,自杀,24,24,0.5833333333333334,0.5833333333333334,0.9495833333333333,1.0,1.0,0.20833333333333334,0.5416666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C11,4,入睡困难,24,24,0.375,0.20833333333333334,0.9354166666666667,1.0,1.0,0.20833333333333334,0.5,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C11,5,睡眠不深,24,24,0.4166666666666667,-0.25,0.90125,1.0,1.0,0.2916666666666667,0.625,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C11,6,早醒,24,24,0.4166666666666667,-0.25,0.9274999999999999,1.0,1.0,0.20833333333333334,0.2916666666666667,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C11,7,工作和兴趣,24,24,0.75,0.4166666666666667,0.8791666666666668,1.0,1.0,0.3333333333333333,0.9166666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C11,8,迟滞,24,24,0.5833333333333334,0.25,0.8708333333333332,0.75,1.0,0.16666666666666666,0.5833333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C11,9,激越,24,24,0.5,-0.08333333333333333,0.8866666666666667,0.9583333333333334,1.0,0.25,0.5,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C11,10,精神性焦虑,24,24,0.375,-0.20833333333333334,0.8783333333333333,1.0,1.0,0.20833333333333334,0.7083333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C11,11,躯体性焦虑,24,24,0.5833333333333334,-0.5,0.8887499999999999,1.0,1.0,0.2916666666666667,0.8333333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C11,12,胃肠道症状,24,24,0.041666666666666664,0.041666666666666664,0.9387500000000001,1.0,1.0,0.041666666666666664,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C11,13,全身症状,24,24,0.2916666666666667,0.041666666666666664,0.8929166666666667,1.0,1.0,0.16666666666666666,0.7083333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C11,14,性症状,24,17,0.11764705882352941,1.9090909090909092,0.8833333333333333,0.875,1.0,0.25,0.375,7
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C11,15,疑病,24,24,0.375,-0.2916666666666667,0.8991666666666666,1.0,1.0,0.16666666666666666,0.5,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C11,16,体重减轻,24,24,0.20833333333333334,0.041666666666666664,0.935,1.0,1.0,0.041666666666666664,0.20833333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C11,17,自知力,24,24,0.20833333333333334,-0.125,0.9479166666666666,1.0,1.0,0.16666666666666666,0.16666666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C12,1,抑郁情绪,24,24,0.6666666666666666,0.0,0.9208333333333333,1.0,1.0,0.5,0.7916666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C12,2,有罪感,24,24,0.5833333333333334,-0.25,0.9229166666666666,1.0,1.0,0.375,0.75,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C12,3,自杀,24,24,0.75,0.75,0.9479166666666666,1.0,1.0,0.25,0.5833333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C12,4,入睡困难,24,24,0.375,0.20833333333333334,0.92125,1.0,1.0,0.16666666666666666,0.5,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C12,5,睡眠不深,24,24,0.375,-0.20833333333333334,0.8920833333333333,1.0,1.0,0.16666666666666666,0.625,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C12,6,早醒,24,24,0.4583333333333333,-0.20833333333333334,0.9120833333333334,1.0,1.0,0.25,0.3333333333333333,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C12,7,工作和兴趣,24,24,0.75,0.3333333333333333,0.8879166666666666,1.0,1.0,0.2916666666666667,0.875,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C12,8,迟滞,24,24,0.625,0.20833333333333334,0.8479166666666668,0.7083333333333334,1.0,0.20833333333333334,0.5416666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C12,9,激越,24,24,0.5833333333333334,-0.16666666666666666,0.8708333333333332,0.875,1.0,0.20833333333333334,0.4166666666666667,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C12,10,精神性焦虑,24,24,0.4583333333333333,-0.2916666666666667,0.8791666666666668,1.0,1.0,0.2916666666666667,0.6666666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C12,11,躯体性焦虑,24,24,0.625,-0.4583333333333333,0.8791666666666668,1.0,1.0,0.2916666666666667,0.8333333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C12,12,胃肠道症状,24,24,0.125,0.041666666666666664,0.9291666666666667,1.0,1.0,0.08333333333333333,0.5,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C12,13,全身症状,24,24,0.16666666666666666,0.08333333333333333,0.8875000000000001,1.0,1.0,0.08333333333333333,0.75,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C12,14,性症状,24,17,0.11764705882352941,1.9090909090909092,0.8854166666666666,0.875,1.0,0.20833333333333334,0.375,7
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C12,15,疑病,24,24,0.375,-0.2916666666666667,0.8937499999999999,0.9583333333333334,1.0,0.20833333333333334,0.5,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C12,16,体重减轻,24,24,0.25,0.08333333333333333,0.9191666666666666,1.0,1.0,0.0,0.25,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C12,17,自知力,24,24,0.20833333333333334,-0.125,0.92875,1.0,1.0,0.16666666666666666,0.16666666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C15,1,抑郁情绪,24,24,0.5,0.0,0.9166666666666666,1.0,1.0,0.5,0.7916666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C15,2,有罪感,24,24,0.625,-0.20833333333333334,0.9470833333333334,1.0,1.0,0.4166666666666667,0.625,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C15,3,自杀,24,24,0.5,0.5,0.9441666666666667,1.0,1.0,0.125,0.4583333333333333,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C15,4,入睡困难,24,24,0.375,0.20833333333333334,0.9254166666666667,1.0,1.0,0.16666666666666666,0.5,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C15,5,睡眠不深,24,24,0.375,-0.20833333333333334,0.8945833333333333,1.0,1.0,0.16666666666666666,0.6666666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C15,6,早醒,24,24,0.4583333333333333,-0.20833333333333334,0.9129166666666667,1.0,1.0,0.25,0.375,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C15,7,工作和兴趣,24,24,1.0416666666666667,0.625,0.9145833333333333,1.0,1.0,0.5416666666666666,0.875,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C15,8,迟滞,24,24,0.6666666666666666,0.4166666666666667,0.8770833333333333,1.0,1.0,0.2916666666666667,0.625,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C15,9,激越,24,24,0.6666666666666666,0.08333333333333333,0.8962499999999999,1.0,1.0,0.20833333333333334,0.5,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C15,10,精神性焦虑,24,24,0.375,-0.20833333333333334,0.8833333333333333,1.0,1.0,0.16666666666666666,0.7083333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C15,11,躯体性焦虑,24,24,0.5833333333333334,-0.3333333333333333,0.8991666666666666,1.0,1.0,0.3333333333333333,0.875,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C15,12,胃肠道症状,24,24,0.125,0.125,0.9366666666666666,1.0,1.0,0.041666666666666664,0.5416666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C15,13,全身症状,24,24,0.375,-0.041666666666666664,0.9158333333333334,1.0,1.0,0.2916666666666667,0.7083333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C15,14,性症状,24,20,0.15,0.8181818181818182,0.9508333333333333,0.875,1.0,0.25,0.4166666666666667,4
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C15,15,疑病,24,24,0.4166666666666667,0.0,0.9075000000000001,1.0,1.0,0.16666666666666666,0.625,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C15,16,体重减轻,24,24,0.16666666666666666,0.0,0.935,1.0,1.0,0.041666666666666664,0.20833333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C15,17,自知力,24,24,0.16666666666666666,0.08333333333333333,0.9404166666666667,1.0,1.0,0.08333333333333333,0.375,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C16,1,抑郁情绪,24,24,0.4583333333333333,0.041666666666666664,0.9125,1.0,1.0,0.4166666666666667,0.7916666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C16,2,有罪感,24,24,0.5833333333333334,-0.16666666666666666,0.9354166666666667,1.0,1.0,0.3333333333333333,0.6666666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C16,3,自杀,24,24,0.4583333333333333,0.4583333333333333,0.9454166666666666,1.0,1.0,0.08333333333333333,0.4166666666666667,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C16,4,入睡困难,24,24,0.375,0.20833333333333334,0.92625,1.0,1.0,0.20833333333333334,0.5,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C16,5,睡眠不深,24,24,0.3333333333333333,-0.16666666666666666,0.88125,1.0,1.0,0.125,0.6666666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C16,6,早醒,24,24,0.4583333333333333,-0.125,0.9345833333333333,1.0,1.0,0.2916666666666667,0.375,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C16,7,工作和兴趣,24,24,1.0,0.6666666666666666,0.8995833333333333,1.0,1.0,0.375,0.875,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C16,8,迟滞,24,24,0.7083333333333334,0.4583333333333333,0.8395833333333332,0.9166666666666666,1.0,0.16666666666666666,0.6666666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C16,9,激越,24,24,0.6666666666666666,0.08333333333333333,0.8875000000000001,0.9166666666666666,1.0,0.16666666666666666,0.5,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C16,10,精神性焦虑,24,24,0.4583333333333333,-0.2916666666666667,0.86875,1.0,1.0,0.25,0.6666666666666666,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C16,11,躯体性焦虑,24,24,0.5833333333333334,-0.3333333333333333,0.8937499999999999,1.0,1.0,0.2916666666666667,0.875,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C16,12,胃肠道症状,24,24,0.20833333333333334,0.20833333333333334,0.9295833333333333,1.0,1.0,0.08333333333333333,0.5833333333333334,0
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,C16,13,全身症状,24,24,0.375,-0.041666666666666664,0.8908333333333333,1.0,1.0,0.16666666666666666,0.7083333333333334,0
