scale,cohort,model,thinking_mode,item_id,item_name,method,comparison,condition_id,condition_full_name,baseline_condition_id,baseline_condition_full_name,n_common,rho_condition,rho_baseline,delta_rho,delta_ci_low,delta_ci_high,paired_p_value,estimability,fdr_family,q_value_fdr,significant_fdr_05 
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,7,工作和活动,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,0.4472135954999579,0.4472135954999579,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,7,工作和活动,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,4,0.632455532033676,0.632455532033676,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,7,工作和活动,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,2,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,8,迟滞,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,0.11180339887498948,0.11180339887498948,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,8,迟滞,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,-0.8660254037844387,-0.8660254037844387,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,8,迟滞,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,8,迟滞,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,5,0.6488856845230502,0.45883146774112354,0.19005421678192663,-0.17615847431817866,0.9619586415814442,0.38476152384761525,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,8,迟滞,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,0.5270462766947298,0.31622776601683794,0.21081851067789187,-0.07695670379172925,0.8156448685312565,0.5043495650434956,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,8,迟滞,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,4,0.632455532033676,0.632455532033676,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,8,迟滞,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,2,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,9,激越,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,9,激越,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,9,激越,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,9,激越,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,5,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,9,激越,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,9,激越,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,4,0.7745966692414834,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,9,激越,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,2,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,10,精神性焦虑,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,0.7071067811865475,0.4472135954999579,0.25989318568658953,-2.220446049250313e-16,0.6859943405700353,0.37496250374962503,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,10,精神性焦虑,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,-0.8660254037844387,-0.8660254037844387,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,10,精神性焦虑,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,10,精神性焦虑,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,5,0.4442616583193193,0.4442616583193193,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,10,精神性焦虑,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,0.0,-0.28867513459481287,0.28867513459481287,0.0,1.0200016159732657,0.44215578442155784,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,10,精神性焦虑,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,4,0.9486832980505139,0.7745966692414834,0.17408662880903047,-1.1102230246251565e-16,0.31106234825205337,0.24957504249575044,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,10,精神性焦虑,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,2,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,11,躯体性焦虑,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,0.5270462766947298,0.5270462766947298,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,11,躯体性焦虑,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,0.5,0.8660254037844387,-0.3660254037844387,-2.0,0.0,0.49605039496050396,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,11,躯体性焦虑,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,11,躯体性焦虑,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,5,0.1480872194397731,0.1480872194397731,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,11,躯体性焦虑,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,0.22360679774997896,0.22360679774997896,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,11,躯体性焦虑,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,4,0.632455532033676,0.2581988897471611,0.3742566422865149,0.0,0.5773502691896257,0.24937506249375063,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,11,躯体性焦虑,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,2,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,12,胃肠道症状,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,0.35355339059327373,0.0,0.35355339059327373,0.0,1.0749149571305296,0.3140685931406859,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,12,胃肠道症状,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,0.8660254037844387,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,12,胃肠道症状,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,12,胃肠道症状,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,5,0.7404360971988655,0.7404360971988655,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,12,胃肠道症状,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,0.7071067811865475,0.28867513459481287,0.4184316465917346,0.0,1.0749149571305296,0.3798620137986201,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,12,胃肠道症状,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,4,0.8944271909999159,0.8944271909999159,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,12,胃肠道症状,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,2,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,13,全身症状,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,0.8944271909999159,0.28867513459481287,0.605752056405103,-1.1102230246251565e-16,1.1147408034263073,0.0664933506649335,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,13,全身症状,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,-0.8660254037844387,-0.8660254037844387,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,13,全身症状,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,13,全身症状,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,5,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,13,全身症状,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,0.7071067811865475,-0.35355339059327373,1.0606601717798212,0.0,1.1858541225631423,0.12838716128387162,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,13,全身症状,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,4,0.316227766016838,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,13,全身症状,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,2,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,14,性症状,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,14,性症状,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,14,性症状,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,14,性症状,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,5,0.21629522817435007,0.22941573387056177,-0.013120505696211704,-0.4343917746593472,0.5565995184551641,0.8742125787421258,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,14,性症状,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,0.4472135954999579,0.4472135954999579,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,14,性症状,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,4,0.632455532033676,0.316227766016838,0.316227766016838,-0.13086120106669652,1.044465935734187,0.24677532246775322,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,14,性症状,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,2,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,15,疑病,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,0.28867513459481287,0.28867513459481287,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,15,疑病,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,-0.8660254037844387,-0.8660254037844387,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,15,疑病,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,15,疑病,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,5,0.8029550685469662,0.7254762501100117,0.07747881843695448,-0.25464400750007016,0.24182541670333713,0.5076492350764924,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,15,疑病,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,0.28867513459481287,0.28867513459481287,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,15,疑病,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,4,0.7745966692414834,0.7745966692414834,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,15,疑病,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,2,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,16,体重减轻,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,16,体重减轻,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,0.8660254037844387,0.0,0.8660254037844387,0.0,0.8660254037844387,0.2521747825217478,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,16,体重减轻,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,16,体重减轻,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,5,0.18136906252750293,0.18136906252750293,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,16,体重减轻,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,0.0,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,16,体重减轻,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,4,0.0,0.2581988897471611,-0.2581988897471611,-1.044465935734187,0.03414575395480168,0.37536246375362464,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,16,体重减轻,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,2,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,17,自知力,Spearman,相对C03,4,04_全文_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,1.0,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,1.0,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,17,自知力,Spearman,相对C03,7,07_全文_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,3,0.0,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,17,自知力,Spearman,相对C03,8,08_全文_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,1,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,17,自知力,Spearman,相对C03,11,11_事件序列_不规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,5,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,17,自知力,Spearman,相对C03,12,12_事件序列_不规整_评分_清洗,3,03_全文_不规整_评分_不清洗,5,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,17,自知力,Spearman,相对C03,15,15_事件序列_规整_评分_不清洗,3,03_全文_不规整_评分_不清洗,4,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
HAMD-17,PDCH标签99人,Kimi-K2.6,不思考,17,自知力,Spearman,相对C03,16,16_事件序列_规整_评分_清洗,3,03_全文_不规整_评分_不清洗,2,,,,,,,不可估计,HAMD-17|PDCH标签99人|Kimi-K2.6|不思考|Spearman,,False
