对比类型,处理因素,量表,队列,模型,思考模式,条目编号,条目名称,参照条件编号,参照刺激条件,目标条件编号,目标刺激条件,共同被试数N,共同被试普通总分一致,共同被试校正总分一致,普通参照相关,普通目标相关,普通相关变化（目标－参照）,普通变化95%CI下限,普通变化95%CI上限,普通置换P值,校正参照相关,校正目标相关,校正相关变化（目标－参照）,校正变化95%CI下限,校正变化95%CI上限,校正置换P值,可估计性代码,可估计性,普通FDR校正q值,校正FDR校正q值,校正差异结论 
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,12,胃肠道症状,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,24,是,是,0.44904510437491973,0.272012195019932,-0.17703290935498772,-0.4081486096575746,0.0,0.12843578210894552,0.3066998285051994,0.126888022605904,-0.17981180589929538,-0.4208953144420482,0.010059016805668982,0.11444277861069466,exploratory_only,探索性,0.6101208654931793,0.7164750957854407,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,12,胃肠道症状,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,24,是,是,0.44904510437491973,0.1837095730007142,-0.2653355313742055,-0.5286552591940624,-0.031085905718424043,0.11444277861069466,0.3066998285051994,0.1091753018836708,-0.19752452662152858,-0.409350830966794,0.026958945967644227,0.25287356321839083,exploratory_only,探索性,0.6101208654931793,0.9726265899308411,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,12,胃肠道症状,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,24,是,是,0.44904510437491973,0.4382895330126463,-0.010755571362273453,-0.11148953071928563,0.09557056470124402,1.0,0.3066998285051994,0.29597264849388877,-0.010727180011310622,-0.1453455189751366,0.11596636962473869,1.0,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,12,胃肠道症状,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,24,是,是,0.44904510437491973,0.47520069836953954,0.026155593994619808,-0.12188294650545237,0.21460983307561143,0.5182408795602199,0.3066998285051994,0.3364433730820152,0.029743544576815828,-0.12358758221307492,0.24287906260233322,1.0,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,12,胃肠道症状,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,24,是,是,0.44904510437491973,0.19225992841722947,-0.25678517595769024,-0.5278180275350456,-0.024958769590705244,0.06446776611694154,0.3066998285051994,0.05397475588460096,-0.2527250726205984,-0.5254328677242944,-0.012030683181426013,0.07746126936531735,exploratory_only,探索性,0.5835519740129935,0.7164750957854407,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,12,胃肠道症状,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,24,是,是,0.44904510437491973,0.3650565060564184,-0.08398859831850136,-0.32365663869621114,0.09686125219878564,0.28735632183908044,0.3066998285051994,0.22915598112409533,-0.07754384738110406,-0.29306375725342143,0.14282658850739235,0.46976511744127936,exploratory_only,探索性,0.832583708145927,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,13,全身症状,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,24,是,是,0.7249601895142359,0.6575973674697764,-0.06736282204445954,-0.207387999761782,0.027270405542987746,0.13393303348325838,0.5884930504832142,0.5534484507503559,-0.03504459973285834,-0.1672228202787585,0.06911923626820449,0.48875562218890556,exploratory_only,探索性,0.6101208654931793,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,13,全身症状,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,24,是,是,0.7249601895142359,0.5058787606970351,-0.21908142881720083,-0.41202248496793387,-0.057103042957841375,0.05297351324337831,0.5884930504832142,0.37055035376334533,-0.21794269671986888,-0.41298871701481926,-0.050973557397120575,0.0004997501249375312,exploratory_only,探索性,0.5835519740129935,0.014867566216891554,目标条件校正相关显著更弱
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,13,全身症状,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,24,是,是,0.7249601895142359,0.4687713243171787,-0.2561888651970572,-0.6382691851175929,0.006796910846954074,0.24287856071964017,0.5884930504832142,0.33466144690461896,-0.25383160357859524,-0.5858187277175392,0.014666552504339774,0.12243878060969515,exploratory_only,探索性,0.8177161419290355,0.7164750957854407,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,13,全身症状,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,24,是,是,0.7249601895142359,0.6572569112251979,-0.067703278289038,-0.3703185952581671,0.139945424151129,0.7496251874062968,0.5884930504832142,0.534063258462237,-0.0544297920209772,-0.3598815662446001,0.18233868844850926,0.7476261869065467,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,13,全身症状,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,24,是,是,0.7249601895142359,0.7184457847304109,-0.006514404783825034,-0.14393448175127124,0.20133613499135444,0.744127936031984,0.5884930504832142,0.6096601918247053,0.021167141341491114,-0.09902114692823606,0.18097642679518958,1.0,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,13,全身症状,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,24,是,是,0.7249601895142359,0.4210063422707619,-0.303953847243474,-0.6803585616054055,0.004788147031002512,0.0004997501249375312,0.5884930504832142,0.30178696218619055,-0.28670608829702365,-0.6074751692680759,0.0027071816633685145,0.06146926536731634,exploratory_only,探索性,0.014867566216891554,0.7164750957854407,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,13,全身症状,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,24,是,是,0.7249601895142359,0.5700104185846848,-0.1549497709295511,-0.34405212921161754,0.004117286316498165,0.07096451774112944,0.5884930504832142,0.44683602765938907,-0.14165702282382514,-0.31848343420890374,0.005716693009875127,0.0004997501249375312,exploratory_only,探索性,0.5835519740129935,0.014867566216891554,目标条件校正相关显著更弱
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,14,性症状,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,17,是,是,0.6568273441880675,0.6568273441880675,0.0,0.0,0.0,1.0,0.5928545002675856,0.5928545002675856,0.0,0.0,0.0,1.0,not_estimable,不可估计,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,14,性症状,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,12,是,是,0.49940652798076074,0.49940652798076074,0.0,0.0,0.0,1.0,0.4438126822992973,0.4438126822992973,0.0,0.0,0.0,1.0,not_estimable,不可估计,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,14,性症状,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,9,是,是,0.41425857805424554,0.41425857805424554,0.0,0.0,0.0,1.0,0.3651483716701107,0.3651483716701107,0.0,0.0,0.0,1.0,not_estimable,不可估计,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,14,性症状,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,18,是,是,0.6266337959071835,0.6266337959071835,0.0,0.0,0.0,1.0,0.5689582682577053,0.5689582682577053,0.0,0.0,0.0,1.0,not_estimable,不可估计,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,14,性症状,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,18,是,是,0.6266337959071835,0.6266337959071835,0.0,0.0,0.0,1.0,0.5689582682577053,0.5689582682577053,0.0,0.0,0.0,1.0,not_estimable,不可估计,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,14,性症状,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,16,是,是,0.6763239212538961,0.6537259859375367,-0.02259793531635934,-0.19731285274834093,0.13378656519626,0.5092453773113443,0.6155758007212162,0.5753420882557773,-0.04023371246543894,-0.22724633636852404,0.16681609265777797,1.0,not_estimable,不可估计,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,14,性症状,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,17,是,是,0.6929757204743626,0.6218302091104677,-0.07114551136389491,-0.2471340111752515,0.0,1.0,0.6384012977204988,0.5493443884010454,-0.08905690931945343,-0.2829532849622318,0.0,1.0,not_estimable,不可估计,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,15,疑病,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,24,是,是,0.19825798859315735,-0.06533142755206993,-0.2635894161452273,-0.5883648660257069,-0.03472485886024561,0.06696651674162919,0.08855126679673754,-0.15615859272398272,-0.24470985952072027,-0.5064945295579446,-0.026720137080399876,0.05297351324337831,exploratory_only,探索性,0.5835519740129935,0.7164750957854407,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,15,疑病,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,24,是,是,0.19825798859315735,0.27036729818032923,0.07210930958717188,-0.2616750321651545,0.4373573145939489,0.7061469265367316,0.08855126679673754,0.18991836842789164,0.1013671016311541,-0.2841353168124872,0.49518705891171433,0.6206896551724138,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,15,疑病,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,24,是,是,0.19825798859315735,0.023756882746207252,-0.1745011058469501,-0.3943056998783403,0.0,0.24237881059470265,0.08855126679673754,-0.08515402667485712,-0.17370529347159466,-0.40113930802853925,0.0,0.2513743128435782,exploratory_only,探索性,0.8177161419290355,0.9726265899308411,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,15,疑病,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,24,是,是,0.19825798859315735,0.19825798859315735,0.0,0.0,0.0,1.0,0.08855126679673754,0.08855126679673754,0.0,0.0,0.0,1.0,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,15,疑病,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,24,是,是,0.19825798859315735,0.19825798859315735,0.0,0.0,0.0,1.0,0.08855126679673754,0.08855126679673754,0.0,0.0,0.0,1.0,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,15,疑病,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,24,是,是,0.19825798859315735,0.3150522980872149,0.11679430949405756,-0.10589685980309059,0.4225928426847593,0.7386306846576711,0.08855126679673754,0.19691282395196677,0.10836155715522923,-0.13035873744563664,0.5001843223874142,0.8750624687656172,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,15,疑病,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,24,是,是,0.19825798859315735,0.276531451069809,0.07827346247665162,-0.15013910630410918,0.4134100691054831,0.8340829585207397,0.08855126679673754,0.1637023323865338,0.07515106558979627,-0.18529706476419752,0.40272028639645224,0.8715642178910544,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,24,是,是,0.4515552011760485,0.17266872221832427,-0.2788864789577242,-0.6785508235251967,0.029365327928264122,0.18290854572713644,0.42276712269970196,0.1380740044864208,-0.28469311821328114,-0.6569620322346362,0.08453910217715507,0.18440779610194902,exploratory_only,探索性,0.7505557566044565,0.8600315227001883,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,24,是,是,0.4515552011760485,0.010140861463615872,-0.44141433971243266,-0.8986397990477641,-0.07187460224936452,0.06796601699150424,0.42276712269970196,-0.022738377722962156,-0.4455055004226641,-0.8440097049968127,0.012853626738759514,0.11594202898550725,exploratory_only,探索性,0.5835519740129935,0.7164750957854407,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,8,C08：全文｜规整｜逐条评分｜清洗,24,是,是,0.4515552011760485,0.0,-0.4515552011760485,-0.8820460195837111,0.03316478977098054,0.063968015992004,0.42276712269970196,-0.0345185011216052,-0.45728562382130716,-0.897580902207539,-0.049360956349199875,0.12643678160919541,exploratory_only,探索性,0.5835519740129935,0.7164750957854407,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,11,C11：事件序列｜不规整｜逐条评分｜不清洗,24,是,是,0.4515552011760485,0.2533117748342744,-0.1982434263417741,-0.48485453467213374,0.0,0.0004997501249375312,0.42276712269970196,0.2457727631955904,-0.17699435950411155,-0.460987776763074,0.0,0.0004997501249375312,exploratory_only,探索性,0.014867566216891554,0.014867566216891554,目标条件校正相关显著更弱
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,12,C12：事件序列｜不规整｜逐条评分｜清洗,24,是,是,0.4515552011760485,0.4515552011760485,0.0,0.0,0.0,1.0,0.42276712269970196,0.42276712269970196,0.0,0.0,0.0,1.0,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,15,C15：事件序列｜规整｜逐条评分｜不清洗,24,是,是,0.4515552011760485,0.1269262957203332,-0.3246289054557153,-0.6868912833969082,-0.01958822436950586,0.0004997501249375312,0.42276712269970196,0.10078222745614043,-0.32198489524356155,-0.6661637636461063,-0.03144501099892556,0.0004997501249375312,exploratory_only,探索性,0.014867566216891554,0.014867566216891554,目标条件校正相关显著更弱
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,16,体重减轻,3,C03：全文｜不规整｜逐条评分｜不清洗,16,C16：事件序列｜规整｜逐条评分｜清洗,24,是,是,0.4515552011760485,0.46131365850084544,0.00975845732479691,-0.13424524874561014,0.22229503143109436,0.8710644677661169,0.42276712269970196,0.4401027421568921,0.017335619457190143,-0.15557595392329246,0.24524621118611328,0.8710644677661169,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,17,自知力,3,C03：全文｜不规整｜逐条评分｜不清洗,4,C04：全文｜不规整｜逐条评分｜清洗,24,是,是,0.22682658482900483,0.22682658482900483,0.0,0.0,0.0,1.0,0.19951549742052974,0.19951549742052974,0.0,0.0,0.0,1.0,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
各逐题条件相对C03,相对C03,HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,17,自知力,3,C03：全文｜不规整｜逐条评分｜不清洗,7,C07：全文｜规整｜逐条评分｜不清洗,24,是,是,0.22682658482900483,0.2935162264640774,0.06668964163507254,-0.27167394198158085,0.3470592769358997,1.0,0.19951549742052974,0.256374139746029,0.05685864232549928,-0.28929597988664657,0.3842987997347996,1.0,exploratory_only,探索性,1.0,1.0,差异未达FDR显著
