source_path,relative_path,workspace,size_bytes,modified_at,freeze_status,reason,sha256
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\049A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/049A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,9634,2026-03-18T08:36:06.774071+00:00,selected_in_zip,early event/full-text scoring or similarity result,4ce301c4454192f5ffbdf956260ffd5925bd55fa627e811455f7ec600b16269c
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\050A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/050A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,8385,2026-03-18T08:36:06.882743+00:00,selected_in_zip,early event/full-text scoring or similarity result,1df88c27ff7bc24a85ccbf2e8657a72f888e8f04e9c236320037d9439803b48d
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\051A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/051A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,9095,2026-03-18T08:36:06.994826+00:00,selected_in_zip,early event/full-text scoring or similarity result,33d472fbb9d2ff87b2ed05c3928311fecc0b5111e57d5fa01af6a9b34f6cdae8
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\052A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/052A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,9161,2026-03-18T08:36:07.098771+00:00,selected_in_zip,early event/full-text scoring or similarity result,208e5f57ad80e13fcd2a83971cb51c67e89338b4b92c97d8c0bdbf7431ff890a
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\053A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/053A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,9339,2026-03-18T08:36:07.208648+00:00,selected_in_zip,early event/full-text scoring or similarity result,d7370338bbc0cc00a2f43b611f55152f7b3183e259d345274adb4df5bf30ff53
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\054A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/054A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,8251,2026-03-18T08:36:07.307766+00:00,selected_in_zip,early event/full-text scoring or similarity result,babccb2caab1ea2ff3807278ef23352a5f0951fe4f78dccccd6c5d5e05c81f25
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\055A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/055A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,9689,2026-03-18T08:36:07.412564+00:00,selected_in_zip,early event/full-text scoring or similarity result,44c61034de71a37aecc35720680f7289fe96f2e9aa241503c24d57c48c5a8533
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\056A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/056A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,9203,2026-03-18T08:36:07.514637+00:00,selected_in_zip,early event/full-text scoring or similarity result,25abfcdec9d2aaeebb642ce9bc231c02393fa3be525bac146cd1504d3a3bd5f4
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\057A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/057A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,8734,2026-03-18T08:36:07.617430+00:00,selected_in_zip,early event/full-text scoring or similarity result,0e283cf0db6693375975dfc27901a9b8f70d8f82c17e7812ec0554c43e4a74ff
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\058A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/058A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,10670,2026-03-18T08:36:07.720587+00:00,selected_in_zip,early event/full-text scoring or similarity result,1b26946aac06a133aa0579d4938c7a9c77f9a627f14c201f8c7510a4cc3be1de
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\059A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/059A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,8788,2026-03-18T08:36:07.821445+00:00,selected_in_zip,early event/full-text scoring or similarity result,c0ece101bd31c0fe63915d71a718bb4eb089eddf0b4847a6d69f72a909144581
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\060A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/060A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,8925,2026-03-18T08:36:07.923082+00:00,selected_in_zip,early event/full-text scoring or similarity result,9db8ee51f85cd04dfe691f4cf7fff42ef2159a902ea96bd4e4874b4a25fec826
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\061A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/061A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,8465,2026-03-18T08:36:08.025451+00:00,selected_in_zip,early event/full-text scoring or similarity result,a8659094cb96914b3164d9d3b6cd34a8632aa5305dc785cef832d5d8088ed033
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\062A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/062A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,10060,2026-03-18T08:36:08.126639+00:00,selected_in_zip,early event/full-text scoring or similarity result,fef711ad8d147a363f6950b831ce8e5636309b2b165034b03bc00e650bfeb0d4
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\065A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/065A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,8828,2026-03-18T08:36:08.231078+00:00,selected_in_zip,early event/full-text scoring or similarity result,15f30dab61fd0f091002e38e979c6e04ce1f13ae3ac5757c2572c88f40536e72
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\066A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/066A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,9503,2026-03-18T08:36:08.355410+00:00,selected_in_zip,early event/full-text scoring or similarity result,775006220fc30b232abb8ac5638bb3871d569f259e93212579d0afde210fc471
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\067A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/067A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,8174,2026-03-18T08:36:08.461558+00:00,selected_in_zip,early event/full-text scoring or similarity result,16c53dda80684a91f4f612b81087d2ca54fa597fc18d913d1480bb0358cf7ae8
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\068A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/068A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,8756,2026-03-18T08:36:08.559411+00:00,selected_in_zip,early event/full-text scoring or similarity result,dbff1baf170c8a77633e660604c99ebd4b7bad389c833aeee5a239c1151cd7cf
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\069A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/069A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,9337,2026-03-18T08:36:08.663427+00:00,selected_in_zip,early event/full-text scoring or similarity result,6145116512a2cafd42b3ade186149ceef36d0cd009a43e37b56d0115e519256e
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\070A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/070A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,8089,2026-03-18T08:36:08.765830+00:00,selected_in_zip,early event/full-text scoring or similarity result,cf49f1323e8c6af19712e2ca582abd14b80d70287232c3f437bbfd60b2657f96
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\071A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/071A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,8788,2026-03-18T08:36:08.868519+00:00,selected_in_zip,early event/full-text scoring or similarity result,8856fc4a8e97eb2c67e4641ac639f49733715258f1dfe14c28c81b153d30eb86
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\072A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/072A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,8583,2026-03-18T08:36:08.978211+00:00,selected_in_zip,early event/full-text scoring or similarity result,28ca18a1d703d741dd991d8a8b5f2d603fde5e597570eaf647c8bf4f96035343
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\073A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/073A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,8961,2026-03-18T08:36:09.087322+00:00,selected_in_zip,early event/full-text scoring or similarity result,7ab1567582cac57782e1dc7cdfc5cf23f84dcc7c635794aeeb3f0738198b4ea5
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\074A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/074A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,9828,2026-03-18T08:36:09.197839+00:00,selected_in_zip,early event/full-text scoring or similarity result,d37f182f029d24c412863c977ef522df42fbbe8ce52cbfc3f226050bdc3437f8
PDCH\分患者分析\实验一\2全文未清洗先评总分再转等级\075A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析/实验一/2全文未清洗先评总分再转等级/075A_Models_Comparison_Full_Results_Updated.xlsx,分患者分析,9778,2026-03-18T08:36:09.303150+00:00,selected_in_zip,early event/full-text scoring or similarity result,c6dbe416418785232784fb8bfe80f1ac3831e94045147006f41f1a45295e4a4c
PDCH\分患者分析\实验一\3async_full_text_rating.py,分患者分析/实验一/3async_full_text_rating.py,分患者分析,8277,2026-04-08T02:14:04.235195+00:00,pointer_only,non-result,nan
PDCH\分患者分析\实验一\3全文清洗后直接评级\001A_rating.json,分患者分析/实验一/3全文清洗后直接评级/001A_rating.json,分患者分析,2538,2026-04-07T03:32:39.335492+00:00,selected_in_zip,early event/full-text scoring or similarity result,8a98b7fe42632ad96dedf38c1daf618ff830257ba94f5693e922f76127544d4e
PDCH\分患者分析\实验一\3全文清洗后直接评级\001B_rating.json,分患者分析/实验一/3全文清洗后直接评级/001B_rating.json,分患者分析,2617,2026-04-07T03:39:42.473274+00:00,selected_in_zip,early event/full-text scoring or similarity result,4b57d960bfd2d8cc7ccb0b7c2e235bf7644ef05bf8a6c61a02b424088a917802
PDCH\分患者分析\实验一\3全文清洗后直接评级\002A_rating.json,分患者分析/实验一/3全文清洗后直接评级/002A_rating.json,分患者分析,2549,2026-04-07T03:37:52.774588+00:00,selected_in_zip,early event/full-text scoring or similarity result,159b6f28194c89d018cdf78724ce22ffb8f2c07da8591d35cac85d87d9c8ae19
PDCH\分患者分析\实验一\3全文清洗后直接评级\002B_rating.json,分患者分析/实验一/3全文清洗后直接评级/002B_rating.json,分患者分析,2379,2026-04-07T03:38:31.312614+00:00,selected_in_zip,early event/full-text scoring or similarity result,9e46ce68227a9579d22701efc76d811a723b73727748bbf4ecefdc9677f4f0b4
PDCH\分患者分析\实验一\3全文清洗后直接评级\003A_rating.json,分患者分析/实验一/3全文清洗后直接评级/003A_rating.json,分患者分析,2627,2026-04-07T03:38:21.055876+00:00,selected_in_zip,early event/full-text scoring or similarity result,8d2c1b45538135f2080bcde8b8d5f005b85dd1ee3ceb8b94036a0020cd7c45b1
PDCH\分患者分析\实验一\3全文清洗后直接评级\003B_rating.json,分患者分析/实验一/3全文清洗后直接评级/003B_rating.json,分患者分析,2714,2026-04-07T03:38:25.839169+00:00,selected_in_zip,early event/full-text scoring or similarity result,9fd3cd46b8c47f6fc96a716e7e60b8a0d8f00c0ef6101a9db6e2633ebe68f5c1
PDCH\分患者分析\实验一\3全文清洗后直接评级\004A_rating.json,分患者分析/实验一/3全文清洗后直接评级/004A_rating.json,分患者分析,2503,2026-04-07T03:38:33.371301+00:00,selected_in_zip,early event/full-text scoring or similarity result,a65247adff08e2ca9ab8573a980c090db92356d18990dd6f3166e18508659e1b
PDCH\分患者分析\实验一\3全文清洗后直接评级\004B_rating.json,分患者分析/实验一/3全文清洗后直接评级/004B_rating.json,分患者分析,2448,2026-04-07T03:38:35.694203+00:00,selected_in_zip,early event/full-text scoring or similarity result,07924ec74ea4ce7fdd378e02c526fd0d71cbbfe16399814d6d19e06b80cafe71
PDCH\分患者分析\实验一\3全文清洗后直接评级\005A_rating.json,分患者分析/实验一/3全文清洗后直接评级/005A_rating.json,分患者分析,2956,2026-04-07T03:38:45.674645+00:00,selected_in_zip,early event/full-text scoring or similarity result,5642fbd1b2590ce43ebc59aa106e1ad5472d20fa008ae7a80b3135606c7c763b
PDCH\分患者分析\实验一\3全文清洗后直接评级\006A_rating.json,分患者分析/实验一/3全文清洗后直接评级/006A_rating.json,分患者分析,3661,2026-04-07T03:38:54.992734+00:00,selected_in_zip,early event/full-text scoring or similarity result,ceba94e01d0c4f480c5760b60cfe1f2da85ecea66d0bbdeb2aa2a92fb75f3ac5
PDCH\分患者分析\实验一\3全文清洗后直接评级\006B_rating.json,分患者分析/实验一/3全文清洗后直接评级/006B_rating.json,分患者分析,2616,2026-04-07T03:39:01.116143+00:00,selected_in_zip,early event/full-text scoring or similarity result,8c79eea40938ae2b6a3fc4e8d8cef408ce2ef05bc7a4d36a8768f268ac780a58
PDCH\分患者分析\实验一\3全文清洗后直接评级\007A_rating.json,分患者分析/实验一/3全文清洗后直接评级/007A_rating.json,分患者分析,2404,2026-04-07T03:38:59.819520+00:00,selected_in_zip,early event/full-text scoring or similarity result,0626eeb75287c56097f7357d3070db4de24356c02b9d99a1aacd7b1b27266fbf
PDCH\分患者分析\实验一\3全文清洗后直接评级\007B_rating.json,分患者分析/实验一/3全文清洗后直接评级/007B_rating.json,分患者分析,2669,2026-04-07T03:39:06.839746+00:00,selected_in_zip,early event/full-text scoring or similarity result,b12165adf600a9323722c2b68c26e3f5ef62d5d15329d62a9697602b67de7d1b
PDCH\分患者分析\实验一\3全文清洗后直接评级\008A_rating.json,分患者分析/实验一/3全文清洗后直接评级/008A_rating.json,分患者分析,2235,2026-04-07T03:39:15.806916+00:00,selected_in_zip,early event/full-text scoring or similarity result,357d2ce1a959d88619f643abe39a7c8aaf5bad004bfd590ef0b0e47d269ce9b2
PDCH\分患者分析\实验一\3全文清洗后直接评级\009A_rating.json,分患者分析/实验一/3全文清洗后直接评级/009A_rating.json,分患者分析,3289,2026-04-07T03:39:27.261202+00:00,selected_in_zip,early event/full-text scoring or similarity result,99f9b89bc2624ebe4c114402b2a470fe2a2ef78a6bb4f33fea8833747d0c3b0d
PDCH\分患者分析\实验一\3全文清洗后直接评级\009B_rating.json,分患者分析/实验一/3全文清洗后直接评级/009B_rating.json,分患者分析,2401,2026-04-07T03:39:26.489886+00:00,selected_in_zip,early event/full-text scoring or similarity result,71e7c7d780011aa6ee8b1bb1cc30d0786c25754a5433a486f402b614214d3f22
PDCH\分患者分析\实验一\3全文清洗后直接评级\010A_rating.json,分患者分析/实验一/3全文清洗后直接评级/010A_rating.json,分患者分析,2670,2026-04-07T03:44:28.315152+00:00,selected_in_zip,early event/full-text scoring or similarity result,3df636643d66b411f437c0d0e6a03e106881d5627bfc2498721ba463aa40358e
